Ensembl_ID,Gene name,Control_1,Control_2,Control_3,DAC_1,DAC_2,DAC_3
ENSMUSG00000043468,Adam30,0,0,0,15,23,37
ENSMUSG00000043472,Lce3d,0,0,0,0,0,0
ENSMUSG00000043483,Gm6863,8813.37,9875.6,9064.61,6035.79,7596.44,8784.61
ENSMUSG00000043484,Gm5867,0,0,0,0,0,0
ENSMUSG00000043485,Krt34,0,0,0,0,2,0
ENSMUSG00000043487,Acot6,34.4,22,23,8,30,26.03
ENSMUSG00000043488,Frmd8os,0,2.04,1.05,2.06,1.07,2.1
ENSMUSG00000043496,Tril,0,0,0,1,2,1
ENSMUSG00000043498,9330132A10Rik,0,0,0,1,5,1
ENSMUSG00000043501,Lgals2,6,5,5,5,9,21
ENSMUSG00000043505,Gimap5,6,10,3,2,2,3
ENSMUSG00000043510,Hscb,256,226,235,198,246,323
ENSMUSG00000043518,Rai2,0,0,0,1,1,0
ENSMUSG00000043522,A430060F13Rik,0,0,0,0,0,0
ENSMUSG00000043529,Olfr266,1,0,0,0,0,0
ENSMUSG00000043531,Sorcs1,0,0,0,3,0,0
ENSMUSG00000043535,Setx,6951,7879,8008,4251,5498,6499
ENSMUSG00000043537,Vmn1r225,0,0,0,0,0,0
ENSMUSG00000043541,Casc1,13,17,17,77,93,131
ENSMUSG00000043542,Zc2hc1a,1317,1631,1376,545,790,828
ENSMUSG00000043549,Fam90a1b,6,4,3,6,11,6
ENSMUSG00000043556,Fbxl7,0,0,0,2,3,6
ENSMUSG00000043557,Mdga1,119,96,76,51,66,89
ENSMUSG00000043569,Cldn34c4,0,0,0,0,0,0
ENSMUSG00000043572,Pars2,296,367,300,166,200,245
ENSMUSG00000043583,4930470P17Rik,0,0,0,1,1,1
ENSMUSG00000043587,Pxylp1,1117,1066,1007,566,714,763
ENSMUSG00000043592,Unc5cl,0,0,0,0,0,0
ENSMUSG00000043602,Zfp3,149,165,143,161,224,239
ENSMUSG00000043605,Olfr13,0,0,0,0,0,0
ENSMUSG00000043613,Mmp3,3612.3,3823.77,3589.8,1221.44,1621.3,1815.1
ENSMUSG00000043614,Vps37d,109,91,91,34,70,63
ENSMUSG00000043618,Eif5al3-ps,0,0,0,0,0,0
ENSMUSG00000043621,Ubxn10,0,0,2,5,6,9
ENSMUSG00000043623,4933412A08Rik,2.1,2.1,0,7.39,2.12,3.12
ENSMUSG00000043629,1700019D03Rik,4,4,2,2,4,8
ENSMUSG00000043631,Ecm2,8,5,6,56,90,117
ENSMUSG00000043633,Fam221b,9.39,8.13,9.43,6.64,8.01,10.95
ENSMUSG00000043635,Adamts3,0,0,0,0,0,0
ENSMUSG00000043639,Rbm20,0,4,0,13,36,33
ENSMUSG00000043644,0610009L18Rik,3,6,5,16,17,13
ENSMUSG00000043648,Pld6,5,0,3,13,5,19
ENSMUSG00000043659,Npsr1,0,0,0,2,1,0
ENSMUSG00000043661,Gm9785,6,11,10,10,13,11.02
ENSMUSG00000043664,Tmem221,2,0,1,4,5,4
ENSMUSG00000043668,Tox3,0,0,0,0,1,0
ENSMUSG00000043670,Diras1,0,0,3,3,9,5
ENSMUSG00000043671,Dpy19l3,605.7,704,693,528,705.09,814
ENSMUSG00000043673,Kcns3,0,0,0,0,2,1
ENSMUSG00000043681,Fam25c,0,0,0,1,1,2
ENSMUSG00000043683,Fem1a,2329.98,2643.75,2655,2095.04,2846.88,3334.76
ENSMUSG00000043687,1190005I06Rik,50.91,55.29,53.95,67.31,86.56,112.1
ENSMUSG00000043692,Olfr399,0,0,0,0,0,0
ENSMUSG00000043698,Olfr62,0,0,0,0,0,0
ENSMUSG00000043702,Pde12,1923.79,2061.63,1878.02,1711.18,2240.47,2748.68
ENSMUSG00000043705,Capn13,0,0,0,0,0,0
ENSMUSG00000043715,Olfr1326-ps1,0,0,0,0,0,0
ENSMUSG00000043716,Rpl7,82757.49,93306.4,84884.88,59522.79,78027.77,89880.27
ENSMUSG00000043719,Col6a6,1,0,0,1.33,1.58,8.96
ENSMUSG00000043727,F830045P16Rik,0,1,0,0,0,0
ENSMUSG00000043733,Ptpn11,13416,16076,15408,10162,13191,15572
ENSMUSG00000043740,B430306N03Rik,1,3,0,3,1,7
ENSMUSG00000043747,1520401A03Rik,1,2,1,0,0,6
ENSMUSG00000043753,Dmrta1,0,0,1,8,11,15
ENSMUSG00000043760,Pkhd1,0,0,1,0,2,1
ENSMUSG00000043770,Gm12481,379.5,429.64,465.08,286.9,442.33,680.62
ENSMUSG00000043773,1700048O20Rik,0,2.29,5,19,21,22.95
ENSMUSG00000043782,Ccdc64b,29,19,36,38,49,79
ENSMUSG00000043787,Defb12,0,1,0,0,0,0
ENSMUSG00000043789,Vwce,2,4,3,47,38,84
ENSMUSG00000043794,D830025C05Rik,3,2.13,1.16,1.07,2.13,14.3
ENSMUSG00000043795,Prr33,6,7,8,4,5,4
ENSMUSG00000043800,Kifc5c-ps,0,0,0,5.01,2.03,3.03
ENSMUSG00000043801,Oaz1-ps,2.61,6.85,5.95,0,2.58,6.89
ENSMUSG00000043807,Ly6g5b,16,19,19,12,20,37
ENSMUSG00000043811,Rtn4r,120,101,90,107,130,167
ENSMUSG00000043822,Adamtsl5,96,55,71,86,130,163
ENSMUSG00000043827,Olfr94,0,0,0,0,1,0
ENSMUSG00000043831,Lysmd4,149,121,123,149,192,252
ENSMUSG00000043832,Clec4a3,0,0,0,1,0,2
ENSMUSG00000043833,2900005J15Rik,0,0,0,0,0,0
ENSMUSG00000043843,Tmem145,0,0,0,1,3,0
ENSMUSG00000043850,Clrn1,0,0.89,1,0,1,2.67
ENSMUSG00000043855,Olfr479,0,0,0,0,0,0
ENSMUSG00000043857,Mgat5b,0,0,0,10,11,17
ENSMUSG00000043858,Nup62,6044,6979,6488,5575,7310,8013
ENSMUSG00000043859,1700049L16Rik,0,0,0,0,0,0
ENSMUSG00000043865,Tas2r118,0,0,0,0,0,0
ENSMUSG00000043866,Taf10,2798.41,3040.95,2861.48,2602.78,3680.57,4633.64
ENSMUSG00000043870,Gm5809,0,0,0,0,1.42,0
ENSMUSG00000043872,Zmym1,1321.35,1778.88,1659.58,955.48,1308.57,1721.72
ENSMUSG00000043873,Chil5,0,0,0,0,0,0
ENSMUSG00000043880,Olfr323,0,0,0,0,0,0
ENSMUSG00000043881,Kbtbd7,318.98,294.06,263.96,722.29,951.17,1152.71
ENSMUSG00000043885,Slc36a4,434,523,447,332,440,578
ENSMUSG00000043889,Gm8399,1.64,5.24,0,8.09,9.35,18.54
ENSMUSG00000043892,Olfr1018,0,0,0,0,0,0
ENSMUSG00000043895,S1pr2,2167,1855,1790,887,1139,1407
ENSMUSG00000043897,Vmn2r2,0,0,0,0,0,0
ENSMUSG00000043903,Gm22,762,846,836,254,322,316
ENSMUSG00000043909,Trp53bp1,3297.86,3329.77,3153.25,1629.62,1974.55,2536.12
ENSMUSG00000043911,Olfr922,0,0,0,0,0,0
ENSMUSG00000043913,Ccdc60,0,0,1,0,2,1
ENSMUSG00000043923,Ccdc84,176.01,135.01,138,110.01,172,230.02
ENSMUSG00000043924,Ncmap,34,37,30,74,96,99
ENSMUSG00000043925,Olfr544,0,0,0,10.57,10.45,17.05
ENSMUSG00000043929,Klhl15,581,931,792,517,571,651
ENSMUSG00000043931,Gimap7,0,0,0,0,0,0
ENSMUSG00000043932,Klri2,0,0,0,3,0,0
ENSMUSG00000043939,A530064D06Rik,0,3,4,5,8,6.12
ENSMUSG00000043940,Wdfy3,4972,5414.97,5724.98,1929.91,2358.97,3283.98
ENSMUSG00000043943,Naalad2,1,3,2,13,19,29
ENSMUSG00000043945,Adam6a,0,0,0,0,0,1
ENSMUSG00000043948,Olfr691,0,0,0,1,0,0
ENSMUSG00000043953,Ccrl2,8,14,13,79,96,135
ENSMUSG00000043962,Thrap3,15831.17,19857.64,18937.31,11547.19,14959.36,17492.61
ENSMUSG00000043964,Orai3,527,531,470,215,270,296
ENSMUSG00000043969,Emx2,0,1,0,2,1,4
ENSMUSG00000043972,Opn5,0,0,0,7,12,6
ENSMUSG00000043982,Krtap19-4,0,0,0,0,0,0
ENSMUSG00000043986,Spata31d1d,5,7,2,1,0,4
ENSMUSG00000043987,Cep164,2493,2601,2657,1131,1410,1626
ENSMUSG00000043991,Pura,5485,5109,5225,3615,4624,6287
ENSMUSG00000043993,2900052L18Rik,29,39,51,22,26,30
ENSMUSG00000043998,Mgat2,5034,5388,5021,3078,4066,4931
ENSMUSG00000043999,Gpr75,7,4,6,1,2,4
ENSMUSG00000044005,Gls2,705,644,591,406,623,642
ENSMUSG00000044006,Cilp2,21,38,35,39,38,71
ENSMUSG00000044014,Npy5r,0,0,0,1,4,1
ENSMUSG00000044017,Adgrd1,0,2,1,8,3,7
ENSMUSG00000044018,Mrpl50,1917,2207,2019,909,1192,1376
ENSMUSG00000044021,Muc19,2,0,0,1,4,5
ENSMUSG00000044022,Pcdhb21,169.41,197.5,216.97,10,7,14.01
ENSMUSG00000044024,Rell2,9.71,18.69,14.93,19.31,46.66,50.57
ENSMUSG00000044025,Olfr790,0,0,0,0,0,0
ENSMUSG00000044026,Slc35g1,1787.13,1927.34,1888.14,599,798.13,1044.01
ENSMUSG00000044029,Olfr178,0,0,0,0,0,0
ENSMUSG00000044030,Irf2bp1,1976,1699,1727,1103,1464,1876
ENSMUSG00000044033,Ccdc141,273.72,240.47,241.34,135.07,177.57,261.05
ENSMUSG00000044034,Npb,1,2,4,2,4,6
ENSMUSG00000044037,Als2cl,5136.88,6100.88,6312.93,2036,2649,3182.99
ENSMUSG00000044039,Olfr1288,0,0,0,0,0,0
ENSMUSG00000044040,Olfr1497,0,0,0,0,0,0
ENSMUSG00000044041,Krt13,22,21,21,33,60,49
ENSMUSG00000044042,Fmn1,2072.66,2209.52,2231.28,1364.29,1728.79,1989.76
ENSMUSG00000044043,Pcdhb14,76,88,86,19,15,17.01
ENSMUSG00000044052,Ccr10,6,3,4,5,7,8
ENSMUSG00000044055,Otos,1,0,0,4,6,0
ENSMUSG00000044056,Efcab9,6,0,2,2,1,5
ENSMUSG00000044058,Mthfr-ps1,0,0,0,0,0,0
ENSMUSG00000044060,A830010M20Rik,287.25,332.33,262.52,143.76,162.34,191.32
ENSMUSG00000044061,Olfr225,2,1,0,17,26,29
ENSMUSG00000044062,Plekhd1os,1,0,0,0,0,0
ENSMUSG00000044065,Gm9788,0,0,0,4.23,0,5.24
ENSMUSG00000044066,Cep68,2358,2570,2423,1742,2311,2782
ENSMUSG00000044067,Gpr22,2,2,2,0,3,0
ENSMUSG00000044068,Zrsr1,5,2,9,300.87,349.94,384.56
ENSMUSG00000044071,Fam19a2,0,0,2,7,6,6
ENSMUSG00000044072,Eml6,110.65,157.56,121.24,62.83,103.88,85.86
ENSMUSG00000044080,S100a1,552,515,477,648,862,1040
ENSMUSG00000044081,Zfp85os,3,1,1,2,0,3
ENSMUSG00000044083,Efcab8,0,9,1,37,31,67
ENSMUSG00000044084,4933402P03Rik,1,0,0,2,0,0
ENSMUSG00000044086,Lmod3,0,0,1,0,0,0
ENSMUSG00000044092,C130050O18Rik,6,14,11.74,5.79,11,10.97
ENSMUSG00000044098,Rsbn1,2861.8,3181.39,2820.35,1380.6,1877.63,2359.24
ENSMUSG00000044103,Il1f9,2.13,1,2.99,26.05,33.2,54.03
ENSMUSG00000044106,Olfr868,0,0,0,0,0,0
ENSMUSG00000044107,Olfr964-ps1,0,0,0,0,0,0
ENSMUSG00000044117,2900011O08Rik,9,17,8,30,41,43
ENSMUSG00000044120,Olfr683,0,0,0,0,4,0
ENSMUSG00000044121,5430402E10Rik,0,0,0,0,0,1
ENSMUSG00000044122,Proca1,12,8,7,26,22,36
ENSMUSG00000044125,9530080O11Rik,1,6.02,1,1.01,5.06,4.03
ENSMUSG00000044134,Fam109a,671,601,663,367,441,549
ENSMUSG00000044139,Prss53,8,4,7,17,18.25,23
ENSMUSG00000044141,E130201H02Rik,1.34,0,0,0,2,0
ENSMUSG00000044145,1810024B03Rik,10,14,11,17,27,19
ENSMUSG00000044147,Arf6,14660.79,13089.96,12619.97,7909.95,10649.78,13241.85
ENSMUSG00000044148,1810030O07Rik,1867.16,1889,1749.19,1124.12,1552.93,1729.94
ENSMUSG00000044149,Nkrf,1450,1603,1424,1342,1746,2124
ENSMUSG00000044150,A830080D01Rik,1246,1419,1405,1227,1499,1909
ENSMUSG00000044155,Lsm8,2345,2681,2372,1675,2321,2576
ENSMUSG00000044156,Hepacam2,0,3,1,2,2,2
ENSMUSG00000044162,Tnip3,7,18,20,19,21,18
ENSMUSG00000044164,Rnf182,9,8,7,13,25,27
ENSMUSG00000044165,Bcl2l15,43.96,75.65,67.87,408.3,556.29,609.45
ENSMUSG00000044167,Foxo1,1000,932,905,1353,1830,2286
ENSMUSG00000044170,Olfr1384,0,0,0,0,0,0
ENSMUSG00000044172,Ptx4,0,0,0,0,0,1
ENSMUSG00000044176,Spink10,0,2,2,2,1,7
ENSMUSG00000044177,Wfikkn2,1,2,1,27,34,50
ENSMUSG00000044186,Nkx2-6,0,0,0,0,0,0
ENSMUSG00000044197,Gpr146,287,369,363,97,123,144
ENSMUSG00000044199,S1pr4,1,0,0,5,3,1
ENSMUSG00000044201,Cdc25c,1238,1675,1502,1037,1289,1599
ENSMUSG00000044205,Olfr983,0,0,0,0,0,0
ENSMUSG00000044206,Vsig4,0,0,0,0,0,0
ENSMUSG00000044211,Gm7887,545.08,532.18,572.16,472.2,724.42,807.75
ENSMUSG00000044213,Olfr1094,0,0,0,0,0,0
ENSMUSG00000044216,Kcnj4,32,17,11,27,40,38
ENSMUSG00000044217,Aqp5,80,87,105,101,116,128
ENSMUSG00000044220,Nkx2-3,0,0,0,2,1,2
ENSMUSG00000044221,Grsf1,6652,7234,6714,5635,7343,9021
ENSMUSG00000044222,Defb13,0,0,0,0,0,0
ENSMUSG00000044224,Dnajc21,4344,4541,4253,3078,3950,4784
ENSMUSG00000044227,Gm9789,0,0,0,0,0,1
ENSMUSG00000044229,Nxpe4,11,29,36,18,38,35
ENSMUSG00000044231,Nhlrc1,8,14,12,88,81,122
ENSMUSG00000044243,Bhlha9,1,1,1,2,1,4
ENSMUSG00000044244,Il20rb,61,59,66,88,135,208
ENSMUSG00000044248,Vmn1r45,0,0,0,2,1,1
ENSMUSG00000044249,Defb29,0,0,0,0,0,0
ENSMUSG00000044250,Pced1b,431,481,522,244,396,384
ENSMUSG00000044252,Osbpl1a,773,870,759,620,749,819
ENSMUSG00000044254,Pcsk9,0,2,0,6,3,5
ENSMUSG00000044258,Ctla2a,183.57,203.85,183.88,215.64,281.23,330.82
ENSMUSG00000044265,E030002O03Rik,0,0,0,0,1,1
ENSMUSG00000044268,Gm4895,0,0,0,0,0,0
ENSMUSG00000044276,4933427E11Rik,0,2.15,0,5,3,3
ENSMUSG00000044279,Crb3,136,145,155,332,439,559
ENSMUSG00000044285,Gm1821,1981.88,2117.36,2269.03,3007.97,3501,3157.25
ENSMUSG00000044286,Olfr221,0,0,0,1,3,2
ENSMUSG00000044287,Nrn1l,0,0,0,2,6.97,3.94
ENSMUSG00000044288,Cnr1,0,0,0,34,23,29
ENSMUSG00000044292,Olfr978,0,0,0,0,0,0
ENSMUSG00000044293,Olfr794,0,0,0,2,0,1
ENSMUSG00000044294,Krt84,0,0,0,0,3,0
ENSMUSG00000044296,Zfp879,0,1,2,0,0,2
ENSMUSG00000044303,Cdkn2a,0,0,0,0,0,0
ENSMUSG00000044306,4930500M09Rik,0,0,0,0,1.13,1.47
ENSMUSG00000044308,Ubr3,4348,5417,5197,3889,5013,6626
ENSMUSG00000044309,Apol7c,0,0,0,2.02,4.78,5.04
ENSMUSG00000044312,Neurog3,0,0,0,0,0,0
ENSMUSG00000044313,Mab21l3,8,2,4,16,12,28
ENSMUSG00000044317,Gpr4,4,3,6,38,44,82
ENSMUSG00000044320,1700001O22Rik,33,27,30,11,12,7
ENSMUSG00000044322,Dsc1,0,0,0,3,4,2
ENSMUSG00000044328,Trp53i13,490,447,487,381,479,573
ENSMUSG00000044330,Gm9790,0,0,0,0,0,0
ENSMUSG00000044337,Ackr3,2473,2587,2125,3387,4527,4833
ENSMUSG00000044338,Aplnr,2,4,1,14,11,13
ENSMUSG00000044339,Alkbh2,274.79,226.24,214.56,252.05,362.08,406.21
ENSMUSG00000044340,Phlpp1,3424,3916,3799,1216,1528,2083
ENSMUSG00000044345,Marveld1,1593,1544,1441,429,542,603
ENSMUSG00000044348,Slc25a53,87,193,161,148,186,171
ENSMUSG00000044349,Snhg11,8.1,6.88,6.5,21.45,26.35,45.31
ENSMUSG00000044350,Lacc1,903,828,811,789,1085,1312
ENSMUSG00000044352,Sowaha,2,5,1,11,5,9
ENSMUSG00000044359,P2ry4,0,2,1,5,5,5
ENSMUSG00000044361,BC024139,1,2,1,2,3,0
ENSMUSG00000044362,Ccdc89,0,0,0,0,0,0
ENSMUSG00000044364,Tmem74b,27,5,6,15,23,10
ENSMUSG00000044365,Cxxc4,22,26,16,30.03,50,35
ENSMUSG00000044367,Slc16a13,709,699,664,210,256,327
ENSMUSG00000044375,BC027072,0,0,0,1,0,0
ENSMUSG00000044377,Gm13080,0,0,1.41,4.29,0,3.66
ENSMUSG00000044378,Slc15a5,0,0,0,1,0,0
ENSMUSG00000044387,2410080I02Rik,0,2,0,1,0,0
ENSMUSG00000044390,Tigd3,60,56,49,71,83,91
ENSMUSG00000044393,Dsg2,3269.58,4029.8,3825.88,3457.93,4481.89,5164.88
ENSMUSG00000044400,Sowahd,0,0,0,1,1,0
ENSMUSG00000044405,Adig,0,0,0,4,2,6
ENSMUSG00000044408,Sptssa,2350,2558,2131,1438,1787,2028
ENSMUSG00000044424,Gm9493,0,0,0,0,0,0
ENSMUSG00000044429,Cryga,0,0,0,0,0,0
ENSMUSG00000044430,Klk12,0,2,0,2,4,3
ENSMUSG00000044433,Camsap3,268.28,230.51,202.88,455.2,551.56,758
ENSMUSG00000044434,Gm9791,2.35,0,2.69,0,3.21,0.25
ENSMUSG00000044441,Olfr1442,0,0,0,1,0,1
ENSMUSG00000044442,N6amt1,810,1039,960,469,732,727
ENSMUSG00000044444,Pfn3,0,0,0,0,0,0
ENSMUSG00000044447,Dock5,6204,6554,6563,3621,4602,5533
ENSMUSG00000044452,Zfp507,2359.83,2645.59,2672.57,3640.53,4761.71,6252.39
ENSMUSG00000044453,Ffar1,1,0.93,0,0,0,0
ENSMUSG00000044454,Olfr867,0,0,0,0,0,0
ENSMUSG00000044456,Rin3,2352,2216,2220,2154,2655,3087
ENSMUSG00000044457,Stk-ps2,0,0,0,1,0,1
ENSMUSG00000044461,Shisa2,77,60,60,54,81,95
ENSMUSG00000044465,Fam160a2,1870,2079,2085,964,1275,1471
ENSMUSG00000044468,Fam46c,16,41,34,120.96,154,152
ENSMUSG00000044469,Tnfaip8l1,265,283,265,180,245,255
ENSMUSG00000044471,Lincpint,1,2,4,3,3,2
ENSMUSG00000044475,Ascc1,930,992,941,708,974,1073
ENSMUSG00000044477,Zfand3,1605,1863,1897,1210,1669,1905
ENSMUSG00000044485,Klk1b11,0,0,0,0,0,0
ENSMUSG00000044487,Olfr1112,0,0,0,0,0,0
ENSMUSG00000044496,2510039O18Rik,2798,2680,2563,1294,1783,2184
ENSMUSG00000044499,Hs3st5,0,0,0,0,3,0
ENSMUSG00000044501,Zfp758,191.42,213.98,210.84,399.8,494.96,657.12
ENSMUSG00000044502,Bod1,2507,2702,2549,1866,2325,2742
ENSMUSG00000044505,Lingo4,1,0,2,0,0,0
ENSMUSG00000044515,Gm8385,0,0,0,0,0,0
ENSMUSG00000044518,Foxe3,0,0,0,0,0,0
ENSMUSG00000044519,Zfp488,1025.75,858.62,866.72,4240.77,5402.83,6771.37
ENSMUSG00000044522,A730020M07Rik,0,0,0,2,1,0
ENSMUSG00000044526,Znrf4,0,0,0,1,3,0
ENSMUSG00000044528,Tram1l1,0,0,0,12,12,12
ENSMUSG00000044533,Rps2,1026.76,809.49,837.22,780.15,964.17,1497.47
ENSMUSG00000044534,Ackr2,1,1,2,16,20,24
ENSMUSG00000044537,Olfr779,0,0,0,0,0,0
ENSMUSG00000044538,Obox3-ps8,0,0,0,0,0,0
ENSMUSG00000044542,Prop1,0,0,0,0,1,0
ENSMUSG00000044544,4921513I03Rik,3,1,1,5,3,4
ENSMUSG00000044548,Dact1,21,31,25,3,6,13
ENSMUSG00000044550,Tceal3,0,0,0,0,0,0
ENSMUSG00000044551,9930012K11Rik,199,199,186,54,81,94
ENSMUSG00000044556,Tex38,1,0,1,0,0,2
ENSMUSG00000044560,Olfr1302,0,0,0,0,0,0
ENSMUSG00000044562,Rasip1,9,16,11,25.92,49,46
ENSMUSG00000044566,Cage1,87,113,107,84,133,132
ENSMUSG00000044573,Acp1,4525.67,5091.76,4583.14,4002.66,5226.56,5984.97
ENSMUSG00000044574,5031434C07Rik,0,0,1.04,0,1.9,1.01
ENSMUSG00000044576,Gareml,2,0,0,38,50,78
ENSMUSG00000044581,4932415D10Rik,5,3,3,17,29,23
ENSMUSG00000044583,Tlr7,7,12,6,3,4,12
ENSMUSG00000044594,Serpinb3a,0,0,0,0,0,0
ENSMUSG00000044595,Dnd1,29,19,21,16,22,34
ENSMUSG00000044597,Mycs,0,0,0,0,0,0
ENSMUSG00000044600,Smim7,2046,2588,2226,1377,1840,2179
ENSMUSG00000044609,Gm9294,0,1.01,0,0,0,2.02
ENSMUSG00000044617,Zbtb39,984,1222,1125,908,1330,1477
ENSMUSG00000044624,Gm4922,0,0,2,0,0,0
ENSMUSG00000044626,Liph,2,3,1,14,22,21
ENSMUSG00000044627,Swi5,4827,5169.09,4836,2656.68,3524.52,4202.58
ENSMUSG00000044628,Rnf208,4,7,1,20,32,23
ENSMUSG00000044629,Cnrip1,2,0,0,0,2,1
ENSMUSG00000044633,B530045E10Rik,0,3,0,1,1,0
ENSMUSG00000044636,Csrnp2,508,621,599,471,627,673
ENSMUSG00000044639,Gm11507,0,0,0,0,0,0
ENSMUSG00000044641,Pard6b,2693,2853,2906,1663,2110,2629
ENSMUSG00000044645,Gm7334,23.78,76.92,0,172.51,393.01,325.16
ENSMUSG00000044646,Zbtb7c,21,20,23,33,54,62
ENSMUSG00000044647,Csrnp3,1,2,1,6,12,6
ENSMUSG00000044649,Krtap4-2,0,0,0,0,0,5
ENSMUSG00000044664,Prss42,0,0,1,12,19,24
ENSMUSG00000044667,Lppr4,20.18,28.07,22.06,42.52,46.93,61.15
ENSMUSG00000044674,Fzd1,389,442,427,247,305,339
ENSMUSG00000044676,Zfp612,147,137,115,236,337,477
ENSMUSG00000044678,Ly6k,0,0,0,1,0,0
ENSMUSG00000044681,Cnpy1,0,0,0,0,0,0
ENSMUSG00000044689,Gm13749,0,0,0,0,0,0
ENSMUSG00000044694,2010007H06Rik,0,0,0,0,0,0
ENSMUSG00000044697,Gm5479,0,0,0,0,0,1
ENSMUSG00000044700,Tmem201,2755,2540,2551,1451.54,1887.64,2238.98
ENSMUSG00000044701,Il27,3,0,4,34,19,66
ENSMUSG00000044702,Palb2,672,786,722,440,620,799
ENSMUSG00000044703,Phf11a,2.1,5.11,10.59,23.24,15.24,23.24
ENSMUSG00000044705,Olfr670,0,0,0,0,0,0
ENSMUSG00000044707,Ccnjl,38,33,37,23,18,24
ENSMUSG00000044708,Kcnj10,0,1,1,18,9,26
ENSMUSG00000044709,Gemin7,1147,1200,1176,472,681,738
ENSMUSG00000044712,Slc38a6,105880.62,131641.34,124690.76,1943561.13,2355354.51,3088534.76
ENSMUSG00000044715,Gskip,972,1057,910,504,630,797
ENSMUSG00000044716,Dok7,40,33,35,35,52,77
ENSMUSG00000044719,E230025N22Rik,2,2,1,3,6,3
ENSMUSG00000044724,Gpr152,1,0,2,6,13,11
ENSMUSG00000044726,Erich5,2,2,0,1,2,5
ENSMUSG00000044730,9930104L06Rik,449,573,507,394,506,596
ENSMUSG00000044734,Serpinb1a,1,6,0,43,67,58
ENSMUSG00000044737,Klk14,1.13,0,2.48,0,0,3.73
ENSMUSG00000044743,Defb10,0,0,0,0,0,0
ENSMUSG00000044748,Defb1,0,0,0,1,0,0
ENSMUSG00000044749,Abca6,0,0,0,0,2,4
ENSMUSG00000044751,Gm12231,0,0,0,1.98,0,6.25
ENSMUSG00000044757,Gm6430,0,0,0,0,4.6,3.79
ENSMUSG00000044763,Trmt10c,1653,2004,1877,2640,3292,4184
ENSMUSG00000044768,D1Ertd622e,2566.69,2638.65,2501.22,1756.13,2449.97,3037.08
ENSMUSG00000044770,Scml4,2,9,4,145,193,343
ENSMUSG00000044772,Sntn,0,0,0,1,0,2
ENSMUSG00000044783,Hjurp,16809,16182.92,15225,15585,20275.22,25152.49
ENSMUSG00000044786,Zfp36,1111,567,645,2392,3083,5073
ENSMUSG00000044787,Spata32,0,0,0,2,1,2
ENSMUSG00000044788,Fads6,5.7,7.38,7.89,16.96,30.47,30.51
ENSMUSG00000044791,Setd2,8026,9034,8985,6465,8398.83,10212
ENSMUSG00000044792,Isca1,1852.47,1615.71,1560.74,1147.19,1436.78,1804.52
ENSMUSG00000044795,Cyb5d1,429.08,505.6,463.61,641.17,867.84,1110.09
ENSMUSG00000044798,Olfr923,0,0,0,0,0,0
ENSMUSG00000044801,Olfr159,0,0,0,0,0,0
ENSMUSG00000044807,Zfp354c,186,245,261,149,204,258
ENSMUSG00000044811,AF251705,0,0,0,0,0,0
ENSMUSG00000044813,Shb,1492,1359,1399,1123,1743,2015
ENSMUSG00000044814,Olfr543,1,4,2,7,8,13
ENSMUSG00000044816,D630023F18Rik,2,2,2,0,1,2
ENSMUSG00000044819,Oxgr1,0,0,0,0,0,2
ENSMUSG00000044820,AY074887,1,0,0,0,0,0
ENSMUSG00000044824,Olfr545,0,1,0,6.43,8.55,17.95
ENSMUSG00000044827,Tlr1,12.17,24.05,15.47,31.54,27.02,42.96
ENSMUSG00000044835,Ankrd45,3,2,0,18,15,19
ENSMUSG00000044847,Lsm11,1102,1103,1062,545,748.02,813.9
ENSMUSG00000044854,1700056E22Rik,35,45,32,28,38,44
ENSMUSG00000044857,Lemd2,1692,1668,1768,1281,1751,2151
ENSMUSG00000044860,Gm1123,1,3,4,19,26,31
ENSMUSG00000044863,Defb36,0,0,0,1,3,1
ENSMUSG00000044864,Ankrd50,8687,10259,10297,4455,5928,6657
ENSMUSG00000044867,Gimap1os,0,0,0,0,0,0
ENSMUSG00000044876,Zfp444,604,585,553,311,370,487
ENSMUSG00000044881,Coa4,207,213,184,130,189,232
ENSMUSG00000044894,Uqcrq,2321,2498,2405,2344,3204,3864
ENSMUSG00000044897,Olfr821,1,0,0,0,0,0
ENSMUSG00000044899,Olfr649,0,0,0,0,0,0
ENSMUSG00000044903,Psg22,7,6,10,7,15,16
ENSMUSG00000044906,4930503L19Rik,906,832,841,733,948,1274
ENSMUSG00000044912,Syt16,1,9,3,11,11,4
ENSMUSG00000044916,1700029I15Rik,4,12,5,13,11,9
ENSMUSG00000044921,Rassf9,2,1,2,1,2,2
ENSMUSG00000044923,Olfr1030,0,0,0,0,0,0
ENSMUSG00000044927,H1fx,0,0,0,8,15,17
ENSMUSG00000044933,Sstr3,0,0,0,0,3,0
ENSMUSG00000044934,Zfp367,2386,3469,3329,2491,3248,3872
ENSMUSG00000044937,Ttc41,67,58,57,36,60,75
ENSMUSG00000044938,Klhl31,0,1,0,21,15,16
ENSMUSG00000044948,Cfap43,3208,4127,4262,3072,3971,4529
ENSMUSG00000044949,Ubtd2,982,1067,1006,564,710,779
ENSMUSG00000044950,Pwwp2a,1353,1519,1469,882,1208,1487
ENSMUSG00000044951,Mylk4,18.91,8.78,6.09,26.85,26.46,55.77
ENSMUSG00000044952,Kctd21,45,38,27,22,33,43
