Ensembl_ID,Gene name,Control_1,Control_2,Control_3,DAC_1,DAC_2,DAC_3
ENSMUSG00000044876,Zfp444,1140,1073,1398,846,936,762
ENSMUSG00000044881,Coa4,238,239,203,193,232,162
ENSMUSG00000044894,Uqcrq,9146,7701,9929,6737,7348,6055
ENSMUSG00000044897,Olfr821,0,0,0,0,0,0
ENSMUSG00000044899,Olfr649,0,0,0,0,0,0
ENSMUSG00000044903,Psg22,0,0,0,0,0,0
ENSMUSG00000044906,4930503L19Rik,1671,1599,1944,1282,1258,998
ENSMUSG00000044912,Syt16,1,1,0,4,6,4
ENSMUSG00000044916,1700029I15Rik,17,6,8,10,15,13
ENSMUSG00000044921,Rassf9,0,0,0,0,0,0
ENSMUSG00000044923,Olfr1030,0,0,0,0,0,0
ENSMUSG00000044927,H1fx,0,0,0,0,0,0
ENSMUSG00000044933,Sstr3,0,0,0,0,0,0
ENSMUSG00000044934,Zfp367,3068,2876,3092,2070,1737,1559
ENSMUSG00000044937,Ttc41,91,105,83,137,93,93
ENSMUSG00000044938,Klhl31,0,0,0,3,0,1
ENSMUSG00000044948,Cfap43,734,663,773,634,645,536
ENSMUSG00000044949,Ubtd2,441,386,489,487,476,397
ENSMUSG00000044950,Pwwp2a,1790,1542,1745,1585,1433,1324
ENSMUSG00000044951,Mylk4,7.19,3,12.99,4.73,17,10
ENSMUSG00000044952,Kctd21,302,277,373,259,229,191
ENSMUSG00000044957,Pp2d1,24.5,23.38,16.14,25.23,21.41,27.21
ENSMUSG00000044966,Fbxo48,162,220,203,90,91,106
ENSMUSG00000044968,Napepld,363,389,479,418,419,304
ENSMUSG00000044976,Wdr72,0,0,0,2,0,0
ENSMUSG00000044982,Sft2d3,359,303,442,347,444,315
ENSMUSG00000044985,Olfr124,0,0,0,0,0,0
ENSMUSG00000044986,Tst,1479,1270,1851,1390,1231,1400
ENSMUSG00000044988,Ucn3,0,0,0,0,0,0
ENSMUSG00000044991,1110034G24Rik,119,114,91,111,91,113
ENSMUSG00000044994,Olfr1426,0,0,0,0,0,0
ENSMUSG00000044997,E130304I02Rik,0,2,12,5,7,1
ENSMUSG00000045004,Spata21,0,0,0,1,0,0
ENSMUSG00000045005,Fzd5,884,707.9,1043,904,915,947.86
ENSMUSG00000045007,Tubg2,826.31,662.13,862.32,588.3,665.29,624.48
ENSMUSG00000045008,9030612E09Rik,17,17,14,8,6,8
ENSMUSG00000045009,Prrt3,1,0,3,12,6,8
ENSMUSG00000045010,Gm4779,1,0,0,39,68.56,40.45
ENSMUSG00000045013,Olfr711,0,0,0,0,0,0
ENSMUSG00000045019,Acer1,1,0,1,0,3.88,0
ENSMUSG00000045022,1700024P04Rik,0,0,0,0,0,0
ENSMUSG00000045027,Prss22,0,0,0,2,0,0
ENSMUSG00000045030,Olfr1443,0,0,0,0,0,0
ENSMUSG00000045031,Cetn4,135,145,125,143,134,125
ENSMUSG00000045034,Ankrd34b,0,0,0,0,0,0
ENSMUSG00000045036,Tmem232,6,12,2,4,5,11
ENSMUSG00000045038,Prkce,2248,1865,2260,1658,1464,1428
ENSMUSG00000045039,Megf8,5025,4998,5531,3950,3850,4037
ENSMUSG00000045045,Lrfn4,2704,2768,3170,2825,2893,3066
ENSMUSG00000045048,Gm9795,0,52.99,0,0,12.85,0
ENSMUSG00000045052,Prlhr,0,0,0,0,0,0
ENSMUSG00000045053,Kcng3,0,0,0,0,0,0
ENSMUSG00000045055,Rpsa-ps2,0,1.54,11.08,4.43,0,0
ENSMUSG00000045062,Pcdhb7,321,330,427,253,260,183
ENSMUSG00000045064,Zc2hc1c,10,14,3,17,18,7
ENSMUSG00000045065,9930022D16Rik,6,8,7,19,17,16
ENSMUSG00000045071,E130308A19Rik,1350,1040,1374,1029,921,799
ENSMUSG00000045075,Gm9796,17,10,4,15,16,8
ENSMUSG00000045078,Rnf216,4313,3606,4446,4334,4080,3952
ENSMUSG00000045083,Lingo2,0,0,0,7,0,2
ENSMUSG00000045087,S1pr5,0,0,0,4,0,0
ENSMUSG00000045091,Aqp12,5,0,0,0,0,0
ENSMUSG00000045092,S1pr1,0,0,0,0,0,0
ENSMUSG00000045094,Arhgef37,3,6,8,15,14,24
ENSMUSG00000045095,Magi1,109,97,91,85,49,70
ENSMUSG00000045098,Suv420h1,2187,1923,2420.4,2384.7,2134,2061.26
ENSMUSG00000045100,Slc25a26,357,226,322,354,211,290
ENSMUSG00000045102,Poln,56,42,59,40,42,42
ENSMUSG00000045103,Dmd,322,278,344,362,288,284
ENSMUSG00000045104,Gm5514,0,0,0,0,0,0
ENSMUSG00000045106,Ccdc73,46,24,39,67,65,61
ENSMUSG00000045107,Saysd1,457,380,453,471.97,420.95,447
ENSMUSG00000045109,Krtap4-7,0,0,0,0,0,0
ENSMUSG00000045111,Taar6,0,0,0,0,0,0
ENSMUSG00000045114,Prrt2,44.17,8.52,0,22.44,43,2.67
ENSMUSG00000045126,Olfr1445,0,0,0,0,0,0
ENSMUSG00000045128,Rpl18a,36174.38,29045.99,35343.01,24340.22,34153.37,27276.41
ENSMUSG00000045132,Olfr620,0,0,0,0,0,0
ENSMUSG00000045136,Tubb2b,0.02,5,2.53,36.87,50.23,32.68
ENSMUSG00000045140,Pigw,503,514,639,653,445,502
ENSMUSG00000045148,Olfr1255,0,0,0,0,0,0
ENSMUSG00000045150,Olfr1161,0,0,0,0,0,0
ENSMUSG00000045160,Bola3,1475,1057,1421,1106,1401,1142
ENSMUSG00000045165,AI467606,0,0,0,14,12,17
ENSMUSG00000045174,Amer3,0,0,0,1,0,0
ENSMUSG00000045176,2310047M10Rik,709.39,639.38,731.17,765.84,710.36,841.2
ENSMUSG00000045178,4933411O13Rik,0,0,0,0,0,0
ENSMUSG00000045179,Sox3,0,0,0,0,0,0
ENSMUSG00000045180,Shroom2,6214,5259,6393,9035,7659,7527
ENSMUSG00000045193,Cirbp,958,920,1053,647,526,566
ENSMUSG00000045201,Lrrc3b,0,0,0,0,0,0
ENSMUSG00000045202,Olfr123,0,0,0,0,0,0
ENSMUSG00000045204,Olfr835,0,0,0,0,0,0
ENSMUSG00000045205,Dpy19l4,2959,2797,3137,2719,2063,2065
ENSMUSG00000045210,Vcpip1,3817.12,3223.01,3799.53,4603.13,3603.66,3688.07
ENSMUSG00000045211,Nudt18,750,557,851,799,747,775
ENSMUSG00000045215,Asxl3,0,0,0,1,0,0
ENSMUSG00000045216,Hs6st1,919.36,889.61,1064.29,1631.57,1791.54,1728.58
ENSMUSG00000045217,Ppp1r2-ps9,0,0,0,0,0,0
ENSMUSG00000045225,Olfr1152,0,0,0,0,0,0
ENSMUSG00000045231,BC106179,183.43,128.56,131.44,145.55,131.46,142.11
ENSMUSG00000045232,Rln3,0,0,0,0,0,0
ENSMUSG00000045236,Krtap5-4,0,0,0,0,2,0
ENSMUSG00000045237,1110012L19Rik,1185,1077,1212,1495,1273,1193
ENSMUSG00000045238,A730035I17Rik,0,0,0,0,0.42,0
ENSMUSG00000045246,Kcng4,0,0,0,0,0,1
ENSMUSG00000045248,Med26,866,731,800,825,836,825
ENSMUSG00000045251,Zfp688,479,505,556,512,457,490
ENSMUSG00000045252,Zfp574,1196,1242,1249,1212,1295,1252
ENSMUSG00000045257,Morn2,216,132,210,204,187,164
ENSMUSG00000045259,Klhdc9,0,0,0,2.21,0,0
ENSMUSG00000045267,Tas2r119,0,0,0,0,0,0
ENSMUSG00000045268,Zfp691,278,237,316,303,313,321
ENSMUSG00000045273,Cenph,1629,1295,1661,853,877,728
ENSMUSG00000045275,Lca5l,20,7,5,8,12,4
ENSMUSG00000045281,Gpr20,0,0,0,1,0,0
ENSMUSG00000045282,Tmem86b,34,26,31,28,27,33
ENSMUSG00000045284,Dcaf12l1,0,0,0,0,0,0
ENSMUSG00000045287,Rtn4rl1,1,0,1,2,10,1
ENSMUSG00000045288,Ush1g,10,8,8,23,43,24
ENSMUSG00000045291,E330021D16Rik,0,0,0,0,0,0
ENSMUSG00000045294,Insig1,8445,7876,9850,9784,8599,8550
ENSMUSG00000045302,Preb,3973.11,3624.67,4758.66,4610.63,4389.67,4418.12
ENSMUSG00000045306,Olfr734,0,0,0,0,0,0
ENSMUSG00000045312,Lhfpl2,514,487,559,457,460,366
ENSMUSG00000045314,Sowahb,0,0,0,5,0,0
ENSMUSG00000045316,Fahd1,444,427,584,619,525,478
ENSMUSG00000045318,Adra2c,0,0,0,0,0,0
ENSMUSG00000045319,Proser2,0,0,0,3,0,0
ENSMUSG00000045322,Tlr9,0,0,0,0,2,0
ENSMUSG00000045326,Fndc7,2,8,10,9,10,13
ENSMUSG00000045327,6330549D23Rik,46.15,69.03,56.39,56.21,53.34,50.87
ENSMUSG00000045328,Cenpe,8358,6681,7547,6996,7059,5685
ENSMUSG00000045330,4933402E13Rik,0,0,0,0,0,3
ENSMUSG00000045331,2310079G19Rik,0,0,0,0,0,0
ENSMUSG00000045333,Zfp423,202,183,178,285,310,310
ENSMUSG00000045336,Hsfy2,0,0,0,0,0,0
ENSMUSG00000045337,Defb11,0,0,0,0,0,0
ENSMUSG00000045339,A930104D05Rik,0,0,0,0,0,0
ENSMUSG00000045340,Vmn1r70,0,0,0,0,0,0
ENSMUSG00000045341,Olfr167,0,0,0,0,0,0
ENSMUSG00000045345,9530056K15Rik,48,16,37,32.6,45.46,14.23
ENSMUSG00000045348,Nyap1,973,742,999,651,655,674
ENSMUSG00000045349,Sh2d5,29,64,76,134,116,109
ENSMUSG00000045350,Fam186a,0,0,0,2,2,5
ENSMUSG00000045362,Tnfrsf26,5,4,5,127,102,113
ENSMUSG00000045364,Ifne,0,0,0,0,0,0
ENSMUSG00000045374,Wdr81,2854,2473,2884,3358,3149,3115
ENSMUSG00000045377,Tmem88,3,1,10.02,19.03,20.06,26.03
ENSMUSG00000045378,Pxt1,0,0,0,2,0,2
ENSMUSG00000045381,Olfr433,0,0,0,0,0,0
ENSMUSG00000045382,Cxcr4,0,0,0,0,0,0
ENSMUSG00000045391,1700120B22Rik,0,0,0,0,0,0
ENSMUSG00000045392,Olfr1033,0,0,0,0,0,0
ENSMUSG00000045394,Epcam,150,108,110,134,165,155
ENSMUSG00000045395,Olfr1499,0,0,0,0,0,0
ENSMUSG00000045404,Kcnk13,0,1,0,6,5,1
ENSMUSG00000045409,Trim39,1257,1292,1354,1530,1361,1329
ENSMUSG00000045410,Akr1e1,1470,1427,1801,1318,1264,1128
ENSMUSG00000045411,2410002F23Rik,3085.92,3552.36,4026.63,4443.75,3776.45,3546.54
ENSMUSG00000045414,1190002N15Rik,0,0,0,14,6,0
ENSMUSG00000045417,Vmn1r230,0,0,0,0,0,0
ENSMUSG00000045421,Olfr1390,0,0,0,1,0,0
ENSMUSG00000045427,Hnrnph2,8367.89,6709,8301,9497,8737,7758.76
ENSMUSG00000045435,Tmem60,742,683,968,745,682,604
ENSMUSG00000045438,Cox19,1462,1226,1711,1869,1672,1621
ENSMUSG00000045440,Insm2,5,0,0,0,0,0
ENSMUSG00000045441,Gprin3,0,0,0,1,0,2
ENSMUSG00000045455,Gm9797,1646.43,1614.81,1874.89,1432.41,1300.46,1342.16
ENSMUSG00000045463,Slco6b1,0,0,0,0,0,0
ENSMUSG00000045464,2810002D19Rik,149.01,187.43,200.45,177,188,140.35
ENSMUSG00000045466,Zfp956,607,523.99,565,617,549,569
ENSMUSG00000045467,Ttll13,0,3,5,4,12,6
ENSMUSG00000045471,Hcrt,0,0,0,0,0,0
